date,day_of_week,month,city,category,demand_units,unit_price,warehouse,stock_available,lead_time_days
2024-01-13,5,1,Delhi,Clothing,164,800,Warehouse_North,770,3
2024-01-13,5,1,Delhi,Furniture,37,12000,Warehouse_North,544,1
2024-01-13,5,1,Delhi,Medicines,272,200,Warehouse_South,555,3
2024-01-13,5,1,Bangalore,Electronics,75,8500,Warehouse_North,946,1
2024-01-13,5,1,Bangalore,Groceries,381,150,Warehouse_South,960,3
2024-01-13,5,1,Bangalore,Clothing,139,800,Warehouse_West,281,4
2024-01-13,5,1,Bangalore,Furniture,38,12000,Warehouse_South,917,1
2024-01-13,5,1,Bangalore,Medicines,267,200,Warehouse_North,245,3
2024-01-13,5,1,Chennai,Electronics,69,8500,Warehouse_North,432,1
2024-01-13,5,1,Chennai,Groceries,299,150,Warehouse_North,874,4
2024-01-13,5,1,Chennai,Clothing,112,800,Warehouse_South,666,2
2024-01-13,5,1,Chennai,Furniture,30,12000,Warehouse_South,611,4
2024-01-13,5,1,Chennai,Medicines,223,200,Warehouse_West,421,1
2024-01-13,5,1,Pune,Electronics,59,8500,Warehouse_West,391,1
2024-01-13,5,1,Pune,Groceries,285,150,Warehouse_South,600,2
2024-01-13,5,1,Pune,Clothing,103,800,Warehouse_West,409,2
2024-01-13,5,1,Pune,Furniture,27,12000,Warehouse_South,903,3
2024-01-13,5,1,Pune,Medicines,218,200,Warehouse_West,228,3
2024-01-13,5,1,Hyderabad,Electronics,59,8500,Warehouse_North,845,3
2024-01-13,5,1,Hyderabad,Groceries,326,150,Warehouse_South,737,2
2024-01-13,5,1,Hyderabad,Clothing,111,800,Warehouse_South,937,1
2024-01-13,5,1,Hyderabad,Furniture,28,12000,Warehouse_North,356,3
2024-01-13,5,1,Hyderabad,Medicines,236,200,Warehouse_South,886,2
2024-01-14,6,1,Mumbai,Electronics,91,8500,Warehouse_West,581,4
2024-01-14,6,1,Mumbai,Groceries,409,150,Warehouse_North,220,3
2024-01-14,6,1,Mumbai,Clothing,190,800,Warehouse_South,858,1
2024-01-14,6,1,Mumbai,Furniture,38,12000,Warehouse_North,586,3
2024-01-14,6,1,Mumbai,Medicines,335,200,Warehouse_West,361,1
2024-01-14,6,1,Delhi,Electronics,86,8500,Warehouse_West,992,4
2024-01-14,6,1,Delhi,Groceries,420,150,Warehouse_West,783,4
2024-01-14,6,1,Delhi,Clothing,152,800,Warehouse_South,856,1
2024-01-14,6,1,Delhi,Furniture,41,12000,Warehouse_South,761,4
2024-01-14,6,1,Delhi,Medicines,310,200,Warehouse_West,586,1
2024-01-14,6,1,Bangalore,Electronics,83,8500,Warehouse_South,726,1
2024-01-14,6,1,Bangalore,Groceries,385,150,Warehouse_South,405,3
2024-01-14,6,1,Bangalore,Clothing,150,800,Warehouse_North,877,4
2024-01-14,6,1,Bangalore,Furniture,34,12000,Warehouse_North,925,2
2024-01-14,6,1,Bangalore,Medicines,293,200,Warehouse_West,263,1
2024-01-14,6,1,Chennai,Electronics,57,8500,Warehouse_North,271,1
2024-01-14,6,1,Chennai,Groceries,302,150,Warehouse_South,694,3
2024-01-14,6,1,Chennai,Clothing,114,800,Warehouse_South,743,3
2024-01-14,6,1,Chennai,Furniture,33,12000,Warehouse_South,624,4
2024-01-14,6,1,Chennai,Medicines,240,200,Warehouse_West,413,3
2024-01-14,6,1,Pune,Electronics,61,8500,Warehouse_North,245,4
2024-01-14,6,1,Pune,Groceries,267,150,Warehouse_West,791,2
2024-01-14,6,1,Pune,Clothing,130,800,Warehouse_South,441,4
2024-01-14,6,1,Pune,Furniture,30,12000,Warehouse_North,201,1
2024-01-14,6,1,Pune,Medicines,204,200,Warehouse_North,788,4
2024-01-14,6,1,Hyderabad,Electronics,58,8500,Warehouse_South,302,2
2024-01-14,6,1,Hyderabad,Groceries,307,150,Warehouse_South,627,1
2024-01-14,6,1,Hyderabad,Clothing,118,800,Warehouse_West,516,3
2024-01-14,6,1,Hyderabad,Furniture,28,12000,Warehouse_North,558,3
2024-01-14,6,1,Hyderabad,Medicines,229,200,Warehouse_North,569,4
2024-01-15,0,1,Mumbai,Electronics,70,8500,Warehouse_South,283,2
2024-01-15,0,1,Mumbai,Groceries,320,150,Warehouse_West,450,3
2024-01-15,0,1,Mumbai,Clothing,135,800,Warehouse_South,714,3
2024-01-15,0,1,Mumbai,Furniture,30,12000,Warehouse_North,899,2
2024-01-15,0,1,Mumbai,Medicines,262,200,Warehouse_West,723,1
2024-01-15,0,1,Delhi,Electronics,59,8500,Warehouse_North,500,3
2024-01-15,0,1,Delhi,Groceries,249,150,Warehouse_West,508,3
2024-01-15,0,1,Delhi,Clothing,105,800,Warehouse_West,793,2
2024-01-15,0,1,Delhi,Furniture,25,12000,Warehouse_North,258,3
2024-01-15,0,1,Delhi,Medicines,226,200,Warehouse_South,954,3
2024-01-15,0,1,Bangalore,Electronics,55,8500,Warehouse_West,552,3
2024-01-15,0,1,Bangalore,Groceries,217,150,Warehouse_North,924,3
2024-01-15,0,1,Bangalore,Clothing,117,800,Warehouse_North,715,4
2024-01-15,0,1,Bangalore,Furniture,25,12000,Warehouse_South,731,4
2024-01-15,0,1,Bangalore,Medicines,159,200,Warehouse_North,711,4
2024-01-15,0,1,Chennai,Electronics,63,8500,Warehouse_South,534,2
2024-01-15,0,1,Chennai,Groceries,237,150,Warehouse_West,570,2
2024-01-15,0,1,Chennai,Clothing,101,800,Warehouse_South,836,4
2024-01-15,0,1,Chennai,Furniture,19,12000,Warehouse_North,936,3
2024-01-15,0,1,Chennai,Medicines,113,200,Warehouse_South,719,4
2024-01-15,0,1,Pune,Electronics,47,8500,Warehouse_North,752,2
2024-01-15,0,1,Pune,Groceries,191,150,Warehouse_South,580,3
2024-01-15,0,1,Pune,Clothing,98,800,Warehouse_South,942,2
2024-01-15,0,1,Pune,Furniture,25,12000,Warehouse_North,227,2
2024-01-15,0,1,Pune,Medicines,188,200,Warehouse_North,502,3
2024-01-15,0,1,Hyderabad,Electronics,55,8500,Warehouse_West,209,3
2024-01-15,0,1,Hyderabad,Groceries,142,150,Warehouse_North,977,4
2024-01-15,0,1,Hyderabad,Clothing,72,800,Warehouse_South,560,1
2024-01-15,0,1,Hyderabad,Furniture,26,12000,Warehouse_North,512,4
2024-01-15,0,1,Hyderabad,Medicines,121,200,Warehouse_South,483,1
2024-01-16,1,1,Mumbai,Electronics,56,8500,Warehouse_North,504,1
2024-01-16,1,1,Mumbai,Groceries,336,150,Warehouse_West,918,2
2024-01-16,1,1,Mumbai,Clothing,116,800,Warehouse_South,533,2
2024-01-16,1,1,Mumbai,Furniture,29,12000,Warehouse_North,710,1
2024-01-16,1,1,Mumbai,Medicines,222,200,Warehouse_North,258,1
2024-01-16,1,1,Delhi,Electronics,56,8500,Warehouse_North,890,2
2024-01-16,1,1,Delhi,Groceries,253,150,Warehouse_South,415,3
2024-01-16,1,1,Delhi,Clothing,131,800,Warehouse_West,325,2
2024-01-16,1,1,Delhi,Furniture,23,12000,Warehouse_West,377,3
2024-01-16,1,1,Delhi,Medicines,221,200,Warehouse_South,350,4
2024-01-16,1,1,Bangalore,Electronics,58,8500,Warehouse_South,540,1
2024-01-16,1,1,Bangalore,Groceries,263,150,Warehouse_West,975,1
2024-01-16,1,1,Bangalore,Clothing,116,800,Warehouse_South,374,2
2024-01-16,1,1,Bangalore,Furniture,25,12000,Warehouse_North,510,3
2024-01-16,1,1,Bangalore,Medicines,198,200,Warehouse_South,344,2
2024-01-16,1,1,Chennai,Electronics,51,8500,Warehouse_West,943,1
2024-01-16,1,1,Chennai,Groceries,253,150,Warehouse_West,486,4
2024-01-16,1,1,Chennai,Clothing,102,800,Warehouse_South,252,4
2024-01-16,1,1,Chennai,Furniture,19,12000,Warehouse_South,903,2
2024-01-16,1,1,Chennai,Medicines,171,200,Warehouse_West,784,1
2024-01-16,1,1,Pune,Electronics,51,8500,Warehouse_North,956,1
2024-01-16,1,1,Pune,Groceries,192,150,Warehouse_West,688,3
2024-01-16,1,1,Pune,Clothing,77,800,Warehouse_South,843,2
2024-01-16,1,1,Pune,Furniture,22,12000,Warehouse_West,653,2
2024-01-16,1,1,Pune,Medicines,166,200,Warehouse_West,564,3
2024-01-16,1,1,Hyderabad,Electronics,49,8500,Warehouse_North,543,2
2024-01-16,1,1,Hyderabad,Groceries,194,150,Warehouse_West,264,4
2024-01-16,1,1,Hyderabad,Clothing,80,800,Warehouse_South,910,3
2024-01-16,1,1,Hyderabad,Furniture,17,12000,Warehouse_North,616,1
2024-01-16,1,1,Hyderabad,Medicines,184,200,Warehouse_North,490,4
2024-01-17,2,1,Mumbai,Electronics,67,8500,Warehouse_South,976,3
2024-01-17,2,1,Mumbai,Groceries,293,150,Warehouse_North,993,4
2024-01-17,2,1,Mumbai,Clothing,90,800,Warehouse_North,420,2
2024-01-17,2,1,Mumbai,Furniture,36,12000,Warehouse_North,211,1
2024-01-17,2,1,Mumbai,Medicines,257,200,Warehouse_West,242,4
2024-01-17,2,1,Delhi,Electronics,50,8500,Warehouse_West,525,2
2024-01-17,2,1,Delhi,Groceries,272,150,Warehouse_West,250,3
2024-01-17,2,1,Delhi,Clothing,116,800,Warehouse_North,340,2
2024-01-17,2,1,Delhi,Furniture,26,12000,Warehouse_North,763,2
2024-01-17,2,1,Delhi,Medicines,200,200,Warehouse_West,868,3
2024-01-17,2,1,Bangalore,Electronics,75,8500,Warehouse_South,619,2
2024-01-17,2,1,Bangalore,Groceries,289,150,Warehouse_South,201,1
2024-01-17,2,1,Bangalore,Clothing,91,800,Warehouse_South,238,1
2024-01-17,2,1,Bangalore,Furniture,26,12000,Warehouse_West,782,3
2024-01-17,2,1,Bangalore,Medicines,198,200,Warehouse_South,235,4
2024-01-17,2,1,Chennai,Electronics,43,8500,Warehouse_South,974,2
2024-01-17,2,1,Chennai,Groceries,202,150,Warehouse_South,758,3
2024-01-17,2,1,Chennai,Clothing,88,800,Warehouse_North,317,1
2024-01-17,2,1,Chennai,Furniture,21,12000,Warehouse_North,982,2
2024-01-17,2,1,Chennai,Medicines,174,200,Warehouse_South,832,1
2024-01-17,2,1,Pune,Electronics,46,8500,Warehouse_North,353,3
2024-01-17,2,1,Pune,Groceries,207,150,Warehouse_North,779,2
2024-01-17,2,1,Pune,Clothing,88,800,Warehouse_West,401,1
2024-01-17,2,1,Pune,Furniture,21,12000,Warehouse_South,875,2
2024-01-17,2,1,Pune,Medicines,200,200,Warehouse_West,760,3
2024-01-17,2,1,Hyderabad,Electronics,36,8500,Warehouse_South,872,3
2024-01-17,2,1,Hyderabad,Groceries,160,150,Warehouse_North,854,3
2024-01-17,2,1,Hyderabad,Clothing,81,800,Warehouse_West,359,3
2024-01-17,2,1,Hyderabad,Furniture,18,12000,Warehouse_North,640,2
2024-01-17,2,1,Hyderabad,Medicines,119,200,Warehouse_North,969,4
2024-01-18,3,1,Mumbai,Electronics,70,8500,Warehouse_West,753,2
2024-01-18,3,1,Mumbai,Groceries,276,150,Warehouse_North,366,1
2024-01-18,3,1,Mumbai,Clothing,126,800,Warehouse_West,820,2
2024-01-18,3,1,Mumbai,Furniture,34,12000,Warehouse_North,552,4
2024-01-18,3,1,Mumbai,Medicines,211,200,Warehouse_West,269,1
2024-01-18,3,1,Delhi,Electronics,56,8500,Warehouse_West,907,1
2024-01-18,3,1,Delhi,Groceries,257,150,Warehouse_North,627,3
2024-01-18,3,1,Delhi,Clothing,112,800,Warehouse_North,975,2
2024-01-18,3,1,Delhi,Furniture,33,12000,Warehouse_North,257,3
2024-01-18,3,1,Delhi,Medicines,229,200,Warehouse_South,329,3
2024-01-18,3,1,Bangalore,Electronics,48,8500,Warehouse_West,553,3
2024-01-18,3,1,Bangalore,Groceries,220,150,Warehouse_South,315,4
2024-01-18,3,1,Bangalore,Clothing,94,800,Warehouse_North,676,3
2024-01-18,3,1,Bangalore,Furniture,26,12000,Warehouse_West,510,4
2024-01-18,3,1,Bangalore,Medicines,159,200,Warehouse_West,211,1
2024-01-18,3,1,Chennai,Electronics,37,8500,Warehouse_West,855,2
2024-01-18,3,1,Chennai,Groceries,203,150,Warehouse_South,716,4
2024-01-18,3,1,Chennai,Clothing,71,800,Warehouse_North,832,2
2024-01-18,3,1,Chennai,Furniture,28,12000,Warehouse_South,655,3
2024-01-18,3,1,Chennai,Medicines,173,200,Warehouse_North,983,4
2024-01-18,3,1,Pune,Electronics,49,8500,Warehouse_South,680,3
2024-01-18,3,1,Pune,Groceries,228,150,Warehouse_South,948,2
2024-01-18,3,1,Pune,Clothing,61,800,Warehouse_North,648,3
2024-01-18,3,1,Pune,Furniture,16,12000,Warehouse_West,379,2
2024-01-18,3,1,Pune,Medicines,198,200,Warehouse_West,461,3
2024-01-18,3,1,Hyderabad,Electronics,37,8500,Warehouse_South,342,2
2024-01-18,3,1,Hyderabad,Groceries,140,150,Warehouse_West,760,2
2024-01-18,3,1,Hyderabad,Clothing,94,800,Warehouse_South,793,1
2024-01-18,3,1,Hyderabad,Furniture,22,12000,Warehouse_South,661,2
2024-01-18,3,1,Hyderabad,Medicines,143,200,Warehouse_West,206,4
2024-01-19,4,1,Mumbai,Electronics,63,8500,Warehouse_West,777,3
2024-01-19,4,1,Mumbai,Groceries,329,150,Warehouse_South,665,2
2024-01-19,4,1,Mumbai,Clothing,120,800,Warehouse_North,992,1
2024-01-19,4,1,Mumbai,Furniture,30,12000,Warehouse_South,488,4
2024-01-19,4,1,Mumbai,Medicines,201,200,Warehouse_South,437,1
2024-01-19,4,1,Delhi,Electronics,65,8500,Warehouse_West,682,1
2024-01-19,4,1,Delhi,Groceries,295,150,Warehouse_South,591,1
2024-01-19,4,1,Delhi,Clothing,123,800,Warehouse_South,736,3
2024-01-19,4,1,Delhi,Furniture,28,12000,Warehouse_North,742,2
2024-01-19,4,1,Delhi,Medicines,221,200,Warehouse_South,646,2
2024-01-19,4,1,Bangalore,Electronics,47,8500,Warehouse_West,716,3
2024-01-19,4,1,Bangalore,Groceries,297,150,Warehouse_South,977,1
2024-01-19,4,1,Bangalore,Clothing,105,800,Warehouse_North,282,1
2024-01-19,4,1,Bangalore,Furniture,24,12000,Warehouse_West,348,1
2024-01-19,4,1,Bangalore,Medicines,179,200,Warehouse_West,279,4
2024-01-19,4,1,Chennai,Electronics,55,8500,Warehouse_North,459,4
2024-01-19,4,1,Chennai,Groceries,173,150,Warehouse_South,430,2
2024-01-19,4,1,Chennai,Clothing,98,800,Warehouse_West,684,4
2024-01-19,4,1,Chennai,Furniture,27,12000,Warehouse_West,718,3
2024-01-19,4,1,Chennai,Medicines,141,200,Warehouse_South,725,3
2024-01-19,4,1,Pune,Electronics,50,8500,Warehouse_South,382,2
2024-01-19,4,1,Pune,Groceries,222,150,Warehouse_South,930,1
2024-01-19,4,1,Pune,Clothing,73,800,Warehouse_West,264,1
2024-01-19,4,1,Pune,Furniture,21,12000,Warehouse_North,441,1
2024-01-19,4,1,Pune,Medicines,149,200,Warehouse_West,696,4
2024-01-19,4,1,Hyderabad,Electronics,48,8500,Warehouse_West,902,1
2024-01-19,4,1,Hyderabad,Groceries,164,150,Warehouse_South,943,3
2024-01-19,4,1,Hyderabad,Clothing,79,800,Warehouse_North,932,4
2024-01-19,4,1,Hyderabad,Furniture,19,12000,Warehouse_South,596,1
2024-01-19,4,1,Hyderabad,Medicines,173,200,Warehouse_North,391,1
2024-01-20,5,1,Mumbai,Electronics,97,8500,Warehouse_South,771,4
2024-01-20,5,1,Mumbai,Groceries,424,150,Warehouse_North,296,2
2024-01-20,5,1,Mumbai,Clothing,166,800,Warehouse_North,483,3
2024-01-20,5,1,Mumbai,Furniture,42,12000,Warehouse_West,975,3
2024-01-20,5,1,Mumbai,Medicines,281,200,Warehouse_North,372,3
2024-01-20,5,1,Delhi,Electronics,86,8500,Warehouse_North,615,4
2024-01-20,5,1,Delhi,Groceries,452,150,Warehouse_North,399,1
2024-01-20,5,1,Delhi,Clothing,158,800,Warehouse_West,242,1
2024-01-20,5,1,Delhi,Furniture,36,12000,Warehouse_South,427,3
2024-01-20,5,1,Delhi,Medicines,323,200,Warehouse_West,410,3
2024-01-20,5,1,Bangalore,Electronics,77,8500,Warehouse_South,460,1
2024-01-20,5,1,Bangalore,Groceries,399,150,Warehouse_South,551,4
2024-01-20,5,1,Bangalore,Clothing,157,800,Warehouse_North,528,2
2024-01-20,5,1,Bangalore,Furniture,34,12000,Warehouse_West,760,4
2024-01-20,5,1,Bangalore,Medicines,302,200,Warehouse_North,416,2
2024-01-20,5,1,Chennai,Electronics,73,8500,Warehouse_West,389,3
2024-01-20,5,1,Chennai,Groceries,351,150,Warehouse_West,487,4
2024-01-20,5,1,Chennai,Clothing,144,800,Warehouse_South,722,2
2024-01-20,5,1,Chennai,Furniture,32,12000,Warehouse_West,864,4
2024-01-20,5,1,Chennai,Medicines,226,200,Warehouse_West,323,2
2024-01-20,5,1,Pune,Electronics,66,8500,Warehouse_South,924,4
2024-01-20,5,1,Pune,Groceries,284,150,Warehouse_West,885,1
2024-01-20,5,1,Pune,Clothing,95,800,Warehouse_South,830,3
2024-01-20,5,1,Pune,Furniture,30,12000,Warehouse_North,979,1
2024-01-20,5,1,Pune,Medicines,257,200,Warehouse_South,860,2
2024-01-20,5,1,Hyderabad,Electronics,67,8500,Warehouse_South,559,2
2024-01-20,5,1,Hyderabad,Groceries,299,150,Warehouse_West,455,2
2024-01-20,5,1,Hyderabad,Clothing,126,800,Warehouse_South,434,1
2024-01-20,5,1,Hyderabad,Furniture,27,12000,Warehouse_West,635,3
2024-01-20,5,1,Hyderabad,Medicines,208,200,Warehouse_South,806,3
2024-01-21,6,1,Mumbai,Electronics,102,8500,Warehouse_North,477,3
2024-01-21,6,1,Mumbai,Groceries,420,150,Warehouse_North,900,1
2024-01-21,6,1,Mumbai,Clothing,145,800,Warehouse_West,222,1
2024-01-21,6,1,Mumbai,Furniture,42,12000,Warehouse_South,307,3
2024-01-21,6,1,Mumbai,Medicines,310,200,Warehouse_South,385,4
2024-01-21,6,1,Delhi,Electronics,95,8500,Warehouse_North,460,3
2024-01-21,6,1,Delhi,Groceries,430,150,Warehouse_West,672,2
2024-01-21,6,1,Delhi,Clothing,151,800,Warehouse_North,501,3
2024-01-21,6,1,Delhi,Furniture,43,12000,Warehouse_North,592,4
2024-01-21,6,1,Delhi,Medicines,315,200,Warehouse_South,433,2
2024-01-21,6,1,Bangalore,Electronics,84,8500,Warehouse_South,213,1
2024-01-21,6,1,Bangalore,Groceries,373,150,Warehouse_South,636,1
2024-01-21,6,1,Bangalore,Clothing,159,800,Warehouse_West,269,4
2024-01-21,6,1,Bangalore,Furniture,38,12000,Warehouse_West,300,2
2024-01-21,6,1,Bangalore,Medicines,254,200,Warehouse_South,735,2
2024-01-21,6,1,Chennai,Electronics,55,8500,Warehouse_West,353,1
2024-01-21,6,1,Chennai,Groceries,296,150,Warehouse_North,219,1
2024-01-21,6,1,Chennai,Clothing,118,800,Warehouse_West,782,4
2024-01-21,6,1,Chennai,Furniture,36,12000,Warehouse_North,535,2
2024-01-21,6,1,Chennai,Medicines,232,200,Warehouse_West,699,4
2024-01-21,6,1,Pune,Electronics,62,8500,Warehouse_South,793,3
2024-01-21,6,1,Pune,Groceries,260,150,Warehouse_West,387,4
2024-01-21,6,1,Pune,Clothing,125,800,Warehouse_West,605,4
2024-01-21,6,1,Pune,Furniture,23,12000,Warehouse_North,275,2
2024-01-21,6,1,Pune,Medicines,211,200,Warehouse_North,939,2
2024-01-21,6,1,Hyderabad,Electronics,71,8500,Warehouse_West,312,3
2024-01-21,6,1,Hyderabad,Groceries,260,150,Warehouse_North,962,4
2024-01-21,6,1,Hyderabad,Clothing,96,800,Warehouse_West,502,3
2024-01-21,6,1,Hyderabad,Furniture,25,12000,Warehouse_North,600,2
2024-01-21,6,1,Hyderabad,Medicines,233,200,Warehouse_West,598,2
2024-01-22,0,1,Mumbai,Electronics,69,8500,Warehouse_South,249,3
2024-01-22,0,1,Mumbai,Groceries,258,150,Warehouse_North,818,1
2024-01-22,0,1,Mumbai,Clothing,140,800,Warehouse_South,762,1
2024-01-22,0,1,Mumbai,Furniture,35,12000,Warehouse_West,625,3
2024-01-22,0,1,Mumbai,Medicines,248,200,Warehouse_North,248,1
2024-01-22,0,1,Delhi,Electronics,61,8500,Warehouse_South,903,1
2024-01-22,0,1,Delhi,Groceries,307,150,Warehouse_South,942,3
2024-01-22,0,1,Delhi,Clothing,129,800,Warehouse_South,840,4
2024-01-22,0,1,Delhi,Furniture,30,12000,Warehouse_South,885,4
2024-01-22,0,1,Delhi,Medicines,227,200,Warehouse_North,742,4
2024-01-22,0,1,Bangalore,Electronics,60,8500,Warehouse_South,607,4
2024-01-22,0,1,Bangalore,Groceries,263,150,Warehouse_South,613,2
2024-01-22,0,1,Bangalore,Clothing,93,800,Warehouse_South,831,2
2024-01-22,0,1,Bangalore,Furniture,23,12000,Warehouse_South,817,1
2024-01-22,0,1,Bangalore,Medicines,183,200,Warehouse_South,449,3
2024-01-22,0,1,Chennai,Electronics,49,8500,Warehouse_North,732,4
2024-01-22,0,1,Chennai,Groceries,252,150,Warehouse_South,838,3
2024-01-22,0,1,Chennai,Clothing,79,800,Warehouse_South,871,4
2024-01-22,0,1,Chennai,Furniture,18,12000,Warehouse_West,625,2
2024-01-22,0,1,Chennai,Medicines,168,200,Warehouse_South,512,1
2024-01-22,0,1,Pune,Electronics,37,8500,Warehouse_North,570,1
2024-01-22,0,1,Pune,Groceries,217,150,Warehouse_North,583,4
2024-01-22,0,1,Pune,Clothing,70,800,Warehouse_South,828,4
2024-01-22,0,1,Pune,Furniture,19,12000,Warehouse_West,689,1
2024-01-22,0,1,Pune,Medicines,154,200,Warehouse_North,863,1
2024-01-22,0,1,Hyderabad,Electronics,52,8500,Warehouse_North,553,4
2024-01-22,0,1,Hyderabad,Groceries,191,150,Warehouse_South,376,1
2024-01-22,0,1,Hyderabad,Clothing,81,800,Warehouse_South,693,2
2024-01-22,0,1,Hyderabad,Furniture,19,12000,Warehouse_North,713,2
2024-01-22,0,1,Hyderabad,Medicines,175,200,Warehouse_North,265,2
2024-01-23,1,1,Mumbai,Electronics,51,8500,Warehouse_North,878,2
2024-01-23,1,1,Mumbai,Groceries,269,150,Warehouse_West,493,4
2024-01-23,1,1,Mumbai,Clothing,120,800,Warehouse_West,760,4
2024-01-23,1,1,Mumbai,Furniture,29,12000,Warehouse_West,476,4
2024-01-23,1,1,Mumbai,Medicines,260,200,Warehouse_South,854,4
2024-01-23,1,1,Delhi,Electronics,64,8500,Warehouse_North,278,2
2024-01-23,1,1,Delhi,Groceries,265,150,Warehouse_North,879,2
2024-01-23,1,1,Delhi,Clothing,103,800,Warehouse_South,646,2
2024-01-23,1,1,Delhi,Furniture,27,12000,Warehouse_North,753,4
2024-01-23,1,1,Delhi,Medicines,193,200,Warehouse_West,973,3
2024-01-23,1,1,Bangalore,Electronics,65,8500,Warehouse_South,626,3
2024-01-23,1,1,Bangalore,Groceries,275,150,Warehouse_North,506,3
2024-01-23,1,1,Bangalore,Clothing,105,800,Warehouse_North,363,1
2024-01-23,1,1,Bangalore,Furniture,21,12000,Warehouse_North,271,3
2024-01-23,1,1,Bangalore,Medicines,169,200,Warehouse_South,303,2
2024-01-23,1,1,Chennai,Electronics,53,8500,Warehouse_South,667,2
2024-01-23,1,1,Chennai,Groceries,200,150,Warehouse_West,458,3
2024-01-23,1,1,Chennai,Clothing,100,800,Warehouse_South,239,2
2024-01-23,1,1,Chennai,Furniture,20,12000,Warehouse_North,887,3
2024-01-23,1,1,Chennai,Medicines,155,200,Warehouse_North,459,2
2024-01-23,1,1,Pune,Electronics,40,8500,Warehouse_North,723,3
2024-01-23,1,1,Pune,Groceries,206,150,Warehouse_South,215,1
2024-01-23,1,1,Pune,Clothing,83,800,Warehouse_North,869,1
2024-01-23,1,1,Pune,Furniture,19,12000,Warehouse_South,459,4
2024-01-23,1,1,Pune,Medicines,145,200,Warehouse_West,839,3
2024-01-23,1,1,Hyderabad,Electronics,51,8500,Warehouse_North,736,3
2024-01-23,1,1,Hyderabad,Groceries,253,150,Warehouse_South,865,2
2024-01-23,1,1,Hyderabad,Clothing,82,800,Warehouse_South,844,3
2024-01-23,1,1,Hyderabad,Furniture,21,12000,Warehouse_South,633,2
2024-01-23,1,1,Hyderabad,Medicines,143,200,Warehouse_West,771,4
2024-01-24,2,1,Mumbai,Electronics,58,8500,Warehouse_South,330,4
2024-01-24,2,1,Mumbai,Groceries,332,150,Warehouse_South,476,4
2024-01-24,2,1,Mumbai,Clothing,113,800,Warehouse_North,506,3
2024-01-24,2,1,Mumbai,Furniture,28,12000,Warehouse_South,513,3
2024-01-24,2,1,Mumbai,Medicines,252,200,Warehouse_South,472,1
2024-01-24,2,1,Delhi,Electronics,73,8500,Warehouse_West,982,3
2024-01-24,2,1,Delhi,Groceries,252,150,Warehouse_South,265,3
2024-01-24,2,1,Delhi,Clothing,115,800,Warehouse_West,653,1
2024-01-24,2,1,Delhi,Furniture,30,12000,Warehouse_West,342,3
2024-01-24,2,1,Delhi,Medicines,201,200,Warehouse_North,426,1
2024-01-24,2,1,Bangalore,Electronics,65,8500,Warehouse_South,659,1
2024-01-24,2,1,Bangalore,Groceries,220,150,Warehouse_West,592,3
2024-01-24,2,1,Bangalore,Clothing,114,800,Warehouse_West,606,3
2024-01-24,2,1,Bangalore,Furniture,27,12000,Warehouse_West,553,4
2024-01-24,2,1,Bangalore,Medicines,165,200,Warehouse_North,901,3
